dokument_aar,dokument_nr,embete,sidetall,index,type,height,width,x,y
1997,3417,90,1,0,PERSONNUMMER,11.785714285714278,38.571428571428555,469.28571428571416,152.8571428571428
1998,1756,97,1,0,PERSONNUMMER,10.555555555555543,37.77777777777777,158.33333333333334,459.44444444444446
1998,1756,97,1,1,PERSONNUMMER,14.444444444444457,50.55555555555557,171.11111111111111,578.8888888888889
1997,3291,71,1,0,PERSONNUMMER,9.444444444444429,30.555555555555543,468.88888888888874,142.22222222222217
1997,3291,71,1,1,PERSONNUMMER,9.722222222222229,30.27777777777777,469.1666666666665,156.6666666666666
1997,3631,39,1,0,PERSONNUMMER,12.777777777777715,51.111111111111114,175.55555555555557,558.3333333333334
1997,8568,87,1,0,PERSONNUMMER,16.785961815649564,51.07142857142834,173.21428571428507,451.0711810414915
1997,8568,87,1,1,PERSONNUMMER,15.714285714285666,54.28571428571428,171.07142857142853,572.142857142857
1998,4248,58,1,0,PERSONNUMMER,11.666666666666657,68.33333333333331,436.11111111111114,220.55555555555557
1998,5599,61,1,0,PERSONNUMMER,9.166666666666657,26.111111111111086,385.55555555555543,215.5555555555555
1998,5599,61,1,1,PERSONNUMMER,8.33335052228647,26.388888888888854,385.5555555555554,234.9999828110469
1998,4009,80,1,0,PERSONNUMMER,10.357142857142833,35,166.07142857142853,457.4999999999999
1998,4009,80,1,1,PERSONNUMMER,11.071428571428555,36.071428571428555,163.57142857142853,482.142857142857
1998,4009,80,1,2,PERSONNUMMER,12.142857142857167,36.071428571428555,162.4997086844188,504.64291449524154
1998,4009,80,1,3,PERSONNUMMER,11.428571428571445,36.071428571428555,164.9997086844188,579.6428284666648
1998,10569,101,1,0,PERSONNUMMER,9.444444444444457,30.555555555555543,273.8888888888889,247.22222222222223
1998,70358,105,1,0,PERSONNUMMER,10.555555555555571,36.66666666666663,413.33333333333337,138.88888888888889
1998,70358,105,1,1,PERSONNUMMER,10.555555555555543,35,413.8888888888889,151.66666666666669
1998,813,71,1,0,PERSONNUMMER,10.555555555555571,35.5555555555556,445,156.11111111111111
1998,813,71,1,1,PERSONNUMMER,11.111111111111114,32.77777777777783,533.8888888888889,155
1998,813,71,4,2,PERSONNUMMER,12.777777777777771,33.888888888888914,447.22222222222223,164.44444444444446
1998,813,71,4,3,PERSONNUMMER,13.333333333333314,33.33333333333326,532.7777777777778,164.44444444444446
1998,5420,71,1,0,PERSONNUMMER,-12.5,-36.071428571428584,191.07142857142853,721.0714285714283
1998,5420,71,1,1,PERSONNUMMER,-12.857142857142776,-36.78571428571428,191.78571428571422,746.0714285714283
1998,4264,8,5,0,PERSONNUMMER,9.166666666666686,29.7222222222222,148.61111111111106,272.2222222222221
1998,4264,8,5,1,PERSONNUMMER,9.722222222222172,30.833333333333314,389.1666666666665,273.0555555555555
1998,4023,77,1,0,PERSONNUMMER,11.071428571428555,33.928571428571416,126.78571428571425,508.57142857142844
1998,4023,77,1,1,PERSONNUMMER,11.428571428571445,33.21428571428571,125.35714285714282,600.3571428571427
1998,4024,61,1,0,PERSONNUMMER,12.222222222222229,67.77777777777777,436.11111111111114,202.22222222222223
1998,4024,61,1,1,PERSONNUMMER,13.333333333333343,72.22222222222223,434.44444444444446,215
1998,8131,9,1,0,PERSONNUMMER,14.444444444444457,33.333333333333314,453.33333333333337,146.11111111111111
1998,8131,9,1,1,PERSONNUMMER,13.888888888888886,32.77777777777777,453.8888888888889,163.88888888888889
1998,8422,60,1,0,PERSONNUMMER,11.071428571428555,45,167.8571428571428,383.92857142857133
1998,8422,60,1,1,PERSONNUMMER,16.42870639693279,52.49999999999986,169.28590849610146,485.71415074592403
1999,4816,60,1,0,PERSONNUMMER,8.333333333333329,31.666666666666686,496.6666666666667,123.8888888888889
1998,2208,37,1,0,PERSONNUMMER,7.777777777777786,29.72222222222223,494.4444444444443,115.83333333333329
1998,3106,101,1,0,PERSONNUMMER,10,37.77777777777777,491.11111111111114,118.33333333333334
1998,3106,101,1,1,PERSONNUMMER,8.888888888888886,37.77777777777777,491.11111111111114,128.88888888888889
1998,610,86,1,0,PERSONNUMMER,-12.5,-31.071428571428555,177.14285714285708,717.1428571428569
1999,3151,64,1,0,PERSONNUMMER,-11.428571428571445,-25.714285714285694,152.8571428571428,514.642857142857
1999,3151,64,1,1,PERSONNUMMER,-13.928571428571331,-31.428571428571416,189.99999999999994,592.4999999999998
1999,3151,64,1,2,PERSONNUMMER,-10.35714285714289,-28.214285714285722,191.07142857142853,603.5714285714284
1999,385,23,1,0,PERSONNUMMER,7.5,30.27777777777777,494.4444444444443,109.4444444444444
1999,6424,30,1,0,PERSONNUMMER,11.111111111111086,35.00000000000003,147.77777777777777,575
1999,6424,30,1,1,PERSONNUMMER,11.111111111111086,35.55555555555557,147.77777777777777,593.3333333333334
1999,6424,30,1,2,PERSONNUMMER,11.666666666666629,35.55555555555554,154.44444444444446,718.8888888888889
1999,17605,100,1,0,PERSONNUMMER,7.7777777777777715,30.555555555555543,498.33333333333337,118.8888888888889
1999,17605,100,1,1,PERSONNUMMER,8.333333333333314,31.111111111111086,498.33333333333337,136.66666666666669
1999,17605,100,2,2,PERSONNUMMER,7.2222222222222285,31.66666666666663,353.33333333333337,196.11111111111111
1999,17605,100,2,3,PERSONNUMMER,7.2222222222222285,31.111111111111086,353.8888888888889,228.33333333333334
1999,8,34,1,0,PERSONNUMMER,16.66666666666663,53.33333333333334,188.33333333333334,573.8888888888889
1999,14544,101,1,0,PERSONNUMMER,12.5,37.14285714285711,468.57142857142844,143.21428571428567
1999,14544,101,1,1,PERSONNUMMER,12.49999999999996,37.143004951591664,468.5712807626928,167.85714285714232
1999,19043,102,1,0,PERSONNUMMER,11.428571428571388,36.78571428571428,174.99999999999994,467.4999999999999
1999,19043,102,1,1,PERSONNUMMER,10.714285714285666,36.78571428571425,174.28571428571425,584.642857142857
1999,19043,102,1,2,PERSONNUMMER,11.428571428571445,36.78571428571428,172.8571428571428,607.4999999999998
1999,4703,36,1,0,PERSONNUMMER,11.071428571428584,28.214285714285722,172.49999999999994,211.78571428571422
1999,4577,39,1,0,PERSONNUMMER,9.642857142857139,31.785714285714278,496.4285714285713,129.99999999999997
1999,4577,39,1,1,PERSONNUMMER,10.357142857142833,30.714285714285722,496.42818300779635,147.1428571428571
2000,4010,71,1,0,PERSONNUMMER,8.333333333333314,32.22222222222224,119.44444444444444,331.11111111111114
2000,4010,71,1,1,PERSONNUMMER,9.444444444444457,32.22222222222223,126.11111111111111,438.8888888888889
2000,4010,71,2,2,PERSONNUMMER,10,38.33333333333334,247.7777777777778,421.11111111111114
1999,1381,2,1,0,PERSONNUMMER,11.428571428571388,37.14285714285711,173.9285714285714,371.42857142857133
1999,1381,2,1,1,PERSONNUMMER,10.714285714285722,44.28571428571428,176.78571428571422,483.21428571428555
1999,1381,2,1,2,PERSONNUMMER,14.285714285714334,50.714285714285694,176.07142857142853,502.1427221744964
1999,26305,100,1,0,PERSONNUMMER,10.555555555555543,27.77777777777777,151.66666666666669,456.11111111111114
1999,26305,100,1,1,PERSONNUMMER,10,27.22222222222223,152.77777777777777,573.3333333333334
1999,26305,100,1,2,PERSONNUMMER,10,35,153.88888888888889,582.7777835074584
1999,5685,101,1,0,PERSONNUMMER,11.071428571428555,31.071428571428555,180.35714285714278,473.9284364602107
1999,5685,101,1,1,PERSONNUMMER,12.5,31.071428571428555,181.07142857142853,494.642857142857
1999,5685,101,1,2,PERSONNUMMER,11.785714285714334,36.78571428571428,154.99999999999994,591.7857142857141
1999,2688,34,1,0,PERSONNUMMER,16.11107243596705,55.00010938206418,116.94433506238013,331.6666881528575
1999,2688,34,1,1,PERSONNUMMER,14.444422958253089,52.49999999999996,118.05555555555543,440.2777906694927
1999,2343,47,1,0,PERSONNUMMER,13.333333333333314,49.44444444444443,179.44444444444446,485.5555555555556
1999,2343,47,1,1,PERSONNUMMER,14.444444444444457,49.44444444444446,180,605
1999,2343,47,1,2,PERSONNUMMER,15.555555555555543,50,179.44444444444446,628.3333333333334
1999,2343,47,1,3,PERSONNUMMER,15.555555555555543,53.888888888888886,180,651.6666666666667
1999,2343,47,5,4,PERSONNUMMER,12.7777777777778,52.22222222222223,417.77777777777777,235
1999,8026,90,1,0,PERSONNUMMER,10.71428571428578,29.99999999999997,152.14285714285708,560.7141556988184
2000,4682,51,1,0,PERSONNUMMER,12.7777777777778,70,510,148.88888888888889
2000,9879,107,1,0,PERSONNUMMER,8.333333333333343,31.111111111111086,497.7777777777778,125
2000,9879,107,1,1,PERSONNUMMER,7.7777777777778,32.77777777777777,496.11111111111114,142.77777777777777
2000,6125,45,1,0,PERSONNUMMER,11.111111111111143,33.33333333333334,167.22222222222223,477.77777777777777
2000,6125,45,1,1,PERSONNUMMER,13.333333333333258,33.888888888888886,166.66666666666669,557.2222222222223
2000,4120,21,1,0,PERSONNUMMER,11.111111111111086,54.44444444444446,168.88888888888889,578.8888888888889
2000,11560,86,1,0,PERSONNUMMER,9.444444444444457,37.22222222222223,205,319.44444444444446
2000,11560,86,1,1,PERSONNUMMER,10,37.2222222222222,240.55555555555557,414.44444444444446
2000,3102,10,1,0,PERSONNUMMER,10.357142857142833,35,174.99999999999994,474.9999999999999
2000,3102,10,1,1,PERSONNUMMER,10.714285714285722,36.071428571428555,176.07142857142853,498.21428571428555
2000,3102,10,1,2,PERSONNUMMER,10.452380952381242,35.0474673707144,175.66681834357146,600.2619047619046
2000,3102,10,1,3,PERSONNUMMER,10.000000000000018,35.66598412059466,176.00037919226224,624.6666666666671
2000,2370,102,1,0,PERSONNUMMER,-12.666666666666629,-31,195.66666666666663,510.3333333333332
2000,2370,102,1,1,PERSONNUMMER,-13.666666666666742,-38,198.66666666666663,594.3333333333333
2000,2370,102,1,2,PERSONNUMMER,13.4375,34.6875,160.62499999999994,603.4374999999998
1999,7317,20,1,0,PERSONNUMMER,14.444444444444457,49.16666666666664,127.77777777777773,343.3333333333332
1999,7317,20,1,1,PERSONNUMMER,13.055555555555543,46.111111111111086,128.3333333333333,450.8333333333332
1999,7317,20,1,2,PERSONNUMMER,13.333333333333314,50.833333333333314,126.66666666666663,474.99999999999983
1999,7317,20,1,3,PERSONNUMMER,11.9444444444444,49.722222222222214,127.77777777777773,499.4444444444443
1999,7317,20,2,4,PERSONNUMMER,10,34.7222222222222,220.5555555555555,270.83333333333326
1999,7317,20,3,5,PERSONNUMMER,12.222222222222229,41.666666666666686,391.38888888888874,158.0555555555555
1999,7317,20,3,6,PERSONNUMMER,11.944444444444457,39.4444444444444,397.4999999999999,274.44444444444434
1999,7317,20,3,7,PERSONNUMMER,12.5,42.777777777777715,285.83333333333326,305.8333333333332
1999,7317,20,3,8,PERSONNUMMER,11.388888888888857,42.5,284.7222222222221,340.27777777777766
1999,7317,20,4,9,PERSONNUMMER,12.777764886063297,41.666666666666686,292.7777777777778,561.1111240028256
1999,7317,20,4,10,PERSONNUMMER,12.222222222222285,40.27777777777783,478.33333333333314,561.9444444444442
1999,7317,20,5,11,PERSONNUMMER,8.888888888888857,34.7222222222222,209.1666666666666,281.11111111111103
2000,5236,45,1,0,PERSONNUMMER,19.444444444444457,67.7777777777778,191.11111111111111,332.22222222222223
2000,5236,45,1,1,PERSONNUMMER,17.22222222222223,63.33333333333334,193.88888888888889,355
2000,5236,45,1,2,PERSONNUMMER,11.666666666666629,63.888888888888914,195,456.11111111111114
2000,5236,45,4,3,PERSONNUMMER,14.444444444444457,51.666666666666686,362.77777777777777,508.33333333333337
2000,5236,45,4,4,PERSONNUMMER,12.222222222222285,38.33333333333337,362.77777777777777,530
2000,78381,105,1,0,PERSONNUMMER,10.9375,44.99999999999997,165.93749999999994,373.4374999999999
2000,78381,105,1,1,PERSONNUMMER,10.625,43.12499999999997,166.24999999999994,475.93749999999983
2000,3463,74,1,0,PERSONNUMMER,8.6111111111111,35,503.33333333333314,98.3333333333333
2000,12050,6,2,0,PERSONNUMMER,10.9375,31.5625,303.4374999999999,104.37499999999996
2000,12050,6,2,1,PERSONNUMMER,11.562499999999986,31.25,275.3124999999999,118.43749999999996
2000,5376,67,1,0,PERSONNUMMER,10,30.937499999999943,497.18749999999983,154.37499999999994
2000,45264,105,1,0,PERSONNUMMER,8.333333333333314,36.111111111111114,156.66666666666669,444.44444444444446
2000,45264,105,1,1,PERSONNUMMER,8.888888888888914,35.55555555555557,157.22222222222223,535.5555555555555
2000,5616,63,1,0,PERSONNUMMER,14.4444444444444,50.27777777777774,176.11111111111106,456.38888888888874
2000,5616,63,1,1,PERSONNUMMER,12.777722970770684,51.11111111111107,174.99999999999991,576.6667214736738
2000,2238,61,1,0,PERSONNUMMER,-10.3125,-26.562499999999986,137.18749999999994,528.1249999999998
2000,2238,61,1,1,PERSONNUMMER,-10.624999999999964,-26.561946249261787,134.9994462492616,606.8749999999986
2001,22923,106,1,0,PERSONNUMMER,8.333333333333371,27.22222222222223,137.77796147469303,442.22222987669085
2001,22923,106,1,1,PERSONNUMMER,8.333333333333371,25.555555555555543,138.33333333333334,465
2001,22923,106,1,2,PERSONNUMMER,10,27.22222222222223,137.22222222222223,558.8888888888889
2000,4899,64,1,0,PERSONNUMMER,8.125,30.624999999999943,498.12499999999983,154.68749999999994
2001,1501,20,1,0,PERSONNUMMER,9.6875,27.1875,144.99999999999994,431.24999999999983
2001,1501,20,1,1,PERSONNUMMER,-10,-28.125,163.12499999999994,558.1249999999998
2001,1501,20,1,2,PERSONNUMMER,-10.625,-25.9375,161.24999999999994,580.6249999999998
2001,2643,35,1,0,PERSONNUMMER,9.166666666666657,27.77777777777777,403.3333333333332,149.4444444444444
2001,2643,35,2,1,PERSONNUMMER,9.166666666666686,27.77777777777777,415.55555555555543,261.3888888888888
2001,7331,91,1,0,PERSONNUMMER,10.5555555555556,32.77777777777777,163.33333333333334,511.6666666666667
2001,7331,91,1,1,PERSONNUMMER,12.222222222222285,31.666666666666686,162.77777777777777,604.4444444444445
2001,7331,91,1,2,PERSONNUMMER,11.111111111111086,31.111111111111114,162.77777777777777,618.3333486422705
2001,3328,26,1,0,PERSONNUMMER,7.8125,31.562499999999943,495.31249999999983,150.62499999999994
2001,3328,26,2,1,PERSONNUMMER,17.1875,45,430.6251230557195,422.1876305286117
2001,34441,100,1,0,PERSONNUMMER,11.249999999999998,32.49969236070088,139.37530763929902,489.99999999999983
2001,34441,100,1,1,PERSONNUMMER,11.562499999999943,31.5625,139.68749999999994,510.93749999999983
2001,34441,100,1,2,PERSONNUMMER,-11.249999999999993,-31.875184583579426,171.25018458357937,584.0624999999997
2001,1152,27,1,0,PERSONNUMMER,15,51.111111111111114,172.2224763240278,454.444178466014
2001,1152,27,1,1,PERSONNUMMER,14.444533103921168,52.22145991680559,171.11187341652794,574.9999999999998
2001,3417,31,1,0,PERSONNUMMER,10.555555555555543,36.111111111111114,175,458.8888888888889
2001,3417,31,1,1,PERSONNUMMER,11.111111111111086,36.66666666666666,173.33333333333334,575
2001,3417,31,1,2,PERSONNUMMER,11.111111111111086,36.111111111111114,173.88888888888889,598.8888888888889
2001,2830,28,1,0,PERSONNUMMER,14.166796584039718,53.055664937619596,171.6666666666667,453.0554256381825
2001,2830,28,1,1,PERSONNUMMER,12.777777777777771,51.111111111111114,173.33333333333326,477.49999999999983
2001,2830,28,1,2,PERSONNUMMER,12.777777777777715,52.2222222222222,172.77777777777771,572.2222222222221
2001,2717,3,1,0,PERSONNUMMER,10.937499999999986,36.87499999999994,498.74999999999983,119.06249999999996
2001,2717,3,2,1,PERSONNUMMER,17.8126740381492,50.62481541642043,527.1876845835785,445.3124999999995
2001,10144,61,1,0,PERSONNUMMER,8.333333333333343,31.666666666666742,495,152.22222222222223
2001,7418,75,1,0,PERSONNUMMER,-12.5,-52.18749999999997,230.31249999999991,570.9374999999998
2001,7418,75,1,1,PERSONNUMMER,-13.437499999999943,-49.68749999999997,229.06249999999991,525.3124999999998
2001,7418,75,1,2,PERSONNUMMER,-9.375,-49.99999999999997,230.31249999999991,509.99999999999983
2001,7418,75,1,3,PERSONNUMMER,-9.999825961851132,-49.99999999999997,230.31249999999974,499.6873259618508
2001,7418,75,1,4,PERSONNUMMER,11.25,49.68749999999997,180.62499999999994,476.24999999999983
2001,7418,75,1,5,PERSONNUMMER,13.125,49.99999999999997,178.74999999999994,464.68749999999983
2001,7418,75,1,6,PERSONNUMMER,10.625,50.62499999999997,178.43749999999994,453.74999999999983
2001,7418,75,1,7,PERSONNUMMER,10.625,48.12499999999997,179.68749999999994,442.18749999999983
2001,7418,75,1,8,PERSONNUMMER,10,48.12499999999997,179.99999999999994,432.18749999999983
2001,3016,3,1,0,PERSONNUMMER,9.722222222222229,31.388888888888886,161.38888888888883,431.111111111111
2001,3016,3,1,1,PERSONNUMMER,9.722222222222229,31.111111111111086,316.6666666666666,431.6666666666665
2001,3016,3,1,2,PERSONNUMMER,10,30.555555555555543,472.22222222222206,432.22222222222206
2001,3016,3,1,3,PERSONNUMMER,9.166666666666629,30.27777777777777,348.3333333333332,751.9444444444442
2001,7155,29,1,0,PERSONNUMMER,10.625,35.937499999999986,126.56249999999996,339.3749999999999
2001,7155,29,1,1,PERSONNUMMER,11.25,35.937499999999986,126.56249999999996,451.24999999999983
2001,22324,93,1,0,PERSONNUMMER,8.333333333333314,31.66666666666663,493.33333333333337,149.44444444444446
2001,22324,93,1,1,PERSONNUMMER,8.333333333333314,31.111111111111086,494.44444444444446,166.66666666666669
2001,1612,53,1,0,PERSONNUMMER,-13.125,-50.62499999999997,219.99999999999991,451.24999999999983
2001,1612,53,1,1,PERSONNUMMER,16.562761057223785,50.93719236070094,171.87530763929905,575.9372389427762
2001,1612,53,1,2,PERSONNUMMER,15.3125,49.06249999999997,171.24999999999994,602.1874999999998
2002,13589,25,1,0,PERSONNUMMER,9.444444444444457,32.22222222222217,497.7777777777778,135
2002,9425,67,2,0,PERSONNUMMER,-25.3125,-44.37499999999994,519.9999999999998,746.8749999999998
2002,5854,15,1,0,PERSONNUMMER,9.0625,31.874999999999943,499.37499999999983,135.93749999999994
2001,2031,39,1,0,PERSONNUMMER,11.388888888888914,59.4444444444444,164.4444444444444,465.2777777777776
2001,2031,39,1,1,PERSONNUMMER,10.555555555555543,46.66666666666666,173.33333333333326,586.9444444444442
2002,10292,44,1,0,PERSONNUMMER,8.888888888888857,27.7777777777778,133.88888888888889,446.11111111111114
2002,10292,44,1,1,PERSONNUMMER,10.5555555555556,26.666666666666657,134.44444444444446,467.77777777777777
2002,10292,44,1,2,PERSONNUMMER,10,26.111111111111114,134.44444444444446,563.3333333333334
2002,10292,44,1,3,PERSONNUMMER,9.444444444444457,26.666666666666657,134.44444444444446,586.1111111111111
2002,11457,58,1,0,PERSONNUMMER,11.25,31.249999999999943,494.0623154164204,152.50004350953722
2002,5760,17,1,0,PERSONNUMMER,14.0625,48.75024611143921,154.99975388856072,454.68749999999983
2002,5760,17,1,1,PERSONNUMMER,-13.75,-44.6875,187.18749999999994,589.9999999999998
2002,6690,97,1,0,PERSONNUMMER,8.611111111111114,29.4444444444444,484.99999999999983,144.99999999999994
2002,1783,39,1,0,PERSONNUMMER,9.444444444444457,27.7777777777778,152.77777777777777,553.8888888888889
2002,1783,39,1,1,PERSONNUMMER,9.444429135506935,24.999999999999993,153.8890725858041,575.5555785189619
2017,1088613,200,1,0,PERSONNUMMER,17.5,57.5,450,144.5
2017,436349,200,1,0,PERSONNUMMER,10,28.333333333333343,132.22222222222223,329.44444444444446
2017,436349,200,1,1,PERSONNUMMER,9.999999999999998,24.444626528800477,159.999817915644,427.22222222222223
2017,436349,200,1,2,PERSONNUMMER,9.999999999999998,23.333515417689522,159.99981791564406,448.3333333333333
2019,621793,200,1,0,PERSONNUMMER,10,26,404,278.5
2019,621793,200,1,1,PERSONNUMMER,9.5,27,403,294.5
2019,621793,200,1,2,PERSONNUMMER,9,26,207,558.5
2019,621793,200,1,3,PERSONNUMMER,9.499999999999998,25.999999999999996,207.5,580.5
2019,621793,200,2,4,PERSONNUMMER,9,26.5,75.5,231.5
2019,621793,200,2,5,PERSONNUMMER,8.5,26.5,76,247
2019,1304640,200,1,0,PERSONNUMMER,11.111111111111114,29.4444444444444,398.33333333333337,164.44444444444446
2019,1304640,200,1,1,PERSONNUMMER,13.333333333333343,28.33333333333337,400,181.11111111111111
2019,1304640,200,1,2,PERSONNUMMER,10.555555555555571,27.77777777777777,399.44444444444446,198.88888888888889
2019,703442,200,1,0,PERSONNUMMER,11.666666666666657,31.666666666666686,496.11111111111114,145.55555555555557
2019,509345,200,1,0,PERSONNUMMER,10,24.5,489,226
2019,509345,200,1,1,PERSONNUMMER,8.5,23.5,490,241
2019,663770,200,1,0,PERSONNUMMER,14.444444444444457,43.33333333333334,125,140
2019,663770,200,1,1,PERSONNUMMER,16.66666666666663,48.888888888888886,125,528.8888888888889
2019,663770,200,1,2,PERSONNUMMER,17.77777777777783,64.44444444444446,78.88888888888889,640.5555555555555
2019,663770,200,1,3,PERSONNUMMER,14.444444444444457,42.77777777777777,136.66666666666669,658.3333333333334
2019,663770,200,3,4,PERSONNUMMER,15.000000000000028,49.44444444444446,74.44444444444444,233.88888888888889
2017,784980,200,1,0,PERSONNUMMER,11.5,38.5,445.5,161.5
2020,2572922,200,1,0,PERSONNUMMER,11.111111111111143,24.444444444444457,405,277.22222222222223
2020,2572922,200,1,1,PERSONNUMMER,11.666666666666629,24.444444444444457,207.22222222222223,541.6666666666667
2020,2572922,200,2,2,PERSONNUMMER,11.666666666666657,26.66666666666667,75.55555555555556,178.33333333333334
2019,430172,200,1,0,PERSONNUMMER,9,31,523,220
2019,430172,200,1,1,PERSONNUMMER,11,32,522.5,243
2019,615340,200,1,0,PERSONNUMMER,8,22.5,404,236
2020,2771413,200,1,0,PERSONNUMMER,12.222222222222229,27.22222222222223,337.77777777777777,317.22222222222223
2020,2771413,200,1,1,PERSONNUMMER,10.000000000000057,28.33333333333337,337.22222222222223,350.55555555555554
2020,2771413,200,1,2,PERSONNUMMER,10.555555555555543,24.444444444444457,338.8888888888889,366.11111111111114
2020,2771413,200,1,3,PERSONNUMMER,9.444444444444343,26.111111111111114,206.66666666666669,581.6666666666667
2020,2771413,200,1,4,PERSONNUMMER,10.555555555555543,25,75.55555555555556,676.6666666666667
2020,2771413,200,1,5,PERSONNUMMER,10,26.111111111111114,75.55555555555556,692.7777777777778
2020,2771413,200,1,6,PERSONNUMMER,10.555555555555543,25,76.11111111111111,708.3333333333334
2020,3086933,200,1,0,PERSONNUMMER,11.111111111111114,24.444444444444514,492.22222222222223,233.33333333333334
2020,2343122,200,1,0,PERSONNUMMER,8,25.5,404,288.5
2020,2343122,200,1,1,PERSONNUMMER,10,27,403.5,303.5
2020,2343122,200,1,2,PERSONNUMMER,9,25.5,207.5,567.5
2020,2343122,200,1,3,PERSONNUMMER,9,26,207.5,583.5
2020,2343122,200,1,4,PERSONNUMMER,10,27,75.5,679
2020,2343122,200,1,5,PERSONNUMMER,9,26.000000000000007,76,710.5
2020,1951518,200,1,0,PERSONNUMMER,9,23,60.5,597.5
2020,1951518,200,1,1,PERSONNUMMER,8,23.5,60,647.5
2020,2725417,200,1,0,PERSONNUMMER,11.111111111111143,25.555555555555543,403.8888888888889,295.55555555555554
2020,2725417,200,1,1,PERSONNUMMER,10,26.111111111111086,403.33333333333337,311.6666666666667
2020,2725417,200,1,2,PERSONNUMMER,10.555555555555543,24.44444444444443,207.7777777777778,575.5555555555555
2020,2725417,200,1,3,PERSONNUMMER,9.444444444444343,25,207.7777777777778,591.6666666666667
2020,2725417,200,1,4,PERSONNUMMER,10,25.555555555555557,75.55555555555556,687.2222222222223
2020,2725417,200,1,5,PERSONNUMMER,10.555555555555543,23.888888888888886,76.66666666666667,702.7777777777778
2020,2168112,200,1,0,PERSONNUMMER,10,23.888888888888857,410.5555555555556,204.44444444444446
2020,2168112,200,1,1,PERSONNUMMER,10,23.888888888888857,410.5555555555556,216.66666666666669
2020,3518501,200,1,0,PERSONNUMMER,-12.777777777777771,-34.44444444444446,514.4444444444445,157.22222222222223
2020,3518501,200,1,1,PERSONNUMMER,10,25,472.22222222222223,296.6666666666667
2021,364571,200,1,0,PERSONNUMMER,11.666666666666686,24.444444444444457,405,285.55555555555554
2021,364571,200,1,1,PERSONNUMMER,11.1111111111112,24.44444444444443,207.7777777777778,550.5555555555555
2021,364571,200,2,2,PERSONNUMMER,11.666666666666657,24.444444444444443,76.66666666666667,194.44444444444446
2021,1088080,200,1,0,PERSONNUMMER,11.111111111111114,27.22222222222223,272.77777777777777,131.11111111111111
2021,1088080,200,1,1,PERSONNUMMER,11.111111111111086,27.77777777777777,364.44444444444446,316.11111111111114
2022,1170452,200,1,0,PERSONNUMMER,12.777777777777771,28.888888888888914,475,201.11111111111111
2020,3517708,200,1,0,PERSONNUMMER,9,32.5,141.5,494.5
2020,3517708,200,1,1,PERSONNUMMER,9.5,33,142.5,508.5
2020,3517708,200,1,2,PERSONNUMMER,10,34,141.5,523.5
2020,3517708,200,1,3,PERSONNUMMER,10,33,142.5,540
2020,3517708,200,1,4,PERSONNUMMER,10,34.5,141.5,579
2021,903798,200,1,0,PERSONNUMMER,11.666666666666686,27.22222222222223,403.33333333333337,295.55555555555554
2002,15281,97,1,0,PERSONNUMMER,-11.25,-35.625,187.81249999999994,470.93749999999983
2002,15281,97,1,1,PERSONNUMMER,-10.9375,-35.625,187.81249999999994,481.87499999999983
2002,15281,97,1,2,PERSONNUMMER,-11.5625,-35.3125,187.18749999999994,590.3124999999998
2002,2443,72,1,0,PERSONNUMMER,14.4444444444444,55.55555555555556,113.8888888888889,333.33333333333337
2002,2443,72,1,1,PERSONNUMMER,13.888888888888857,52.222222222222214,113.8888888888889,440.5555555555556
2002,2443,72,2,2,PERSONNUMMER,10,37.22222222222223,215.55555555555557,322.22222222222223
2002,2443,72,2,3,PERSONNUMMER,10,38.333333333333314,244.44444444444446,417.22222222222223
2002,3619,56,1,0,PERSONNUMMER,10.624999999999988,36.874876944280324,172.8126230557196,453.1249999999996
2002,3619,56,1,1,PERSONNUMMER,10.625,36.87499999999997,173.43749999999994,573.4374999999998
2002,3619,56,1,2,PERSONNUMMER,10.625,36.56249999999997,173.12499999999994,597.8124999999998
2002,6077,86,1,0,PERSONNUMMER,8.888888888888857,34.444505237083106,175.00000000000003,459.4444444444443
2002,6077,86,1,1,PERSONNUMMER,8.611111111111086,34.72222222222223,175.83333333333326,576.3888888888887
2002,6077,86,3,2,PERSONNUMMER,12.500000000000009,40.277923620530096,505.83318749058094,179.4444444444444
2002,6659,36,1,0,PERSONNUMMER,9.722222222222229,29.72222222222223,159.1666666666666,498.8888888888887
2002,6659,36,1,1,PERSONNUMMER,9.722222222222172,28.611111111111086,159.72222222222217,577.2222222222221
2002,6659,36,1,2,PERSONNUMMER,9.44444444444444,29.44455382650872,158.33322395126902,590.8333333333322
2002,35900,106,1,0,PERSONNUMMER,13.888888888888914,52.2222222222222,170.27777777777771,463.0555555555554
2002,35900,106,1,1,PERSONNUMMER,13.611111111111086,49.99999999999997,171.38888888888883,584.4444444444442
2002,1197,15,1,0,PERSONNUMMER,7.5,30.83333333333337,490.83333333333314,144.4444444444444
2002,1197,15,1,1,PERSONNUMMER,7.5,29.722222222222285,491.3888888888887,161.38888888888883
2003,4335,80,1,0,PERSONNUMMER,14.722222222222229,51.38888888888886,125.55555555555551,333.611111111111
2003,4335,80,1,1,PERSONNUMMER,15.5555555555556,49.999999999999986,126.11111111111107,438.0555555555554
2003,4335,80,2,2,PERSONNUMMER,9.444444444444457,34.7222222222222,217.77777777777771,313.3333333333332
2003,4335,80,2,3,PERSONNUMMER,8.611111111111086,35.55555555555554,304.1666666666666,410.27777777777766
